%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1732437677049353000,0,1732437677049353000,map,-0.0035542590260682493,0.0013187885795572945,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677059498200,1,1732437677059498200,map,-0.0035542590260682493,0.0013187885795572945,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677070081700,2,1732437677070081700,map,-0.0035542590260682493,0.0013187885795572945,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677080251300,3,1732437677080251300,map,-0.0035542590260682493,0.0013187885795572945,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677091034600,4,1732437677091034600,map,-0.0035542590260682493,0.0013187885795572945,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677101189700,5,1732437677101189700,map,-0.0035542590260682493,0.0013187885795572945,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677111664800,6,1732437677111664800,map,-0.0035542590260682493,0.0013187885795572945,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677122016400,7,1732437677122016400,map,-0.0035542590260682493,0.0013187885795572945,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677132353800,8,1732437677132353800,map,-0.0035542590260682493,0.0013187885795572945,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677143262200,9,1732437677143262200,map,-0.0035542590260682493,0.0013187885795572945,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677153862300,10,1732437677153862300,map,-0.009665211088857388,0.0005656638972644592,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677164369400,11,1732437677164369400,map,-0.009665211088857388,0.0005656638972644592,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677174822300,12,1732437677174822300,map,-0.009665211088857388,0.0005656638972644592,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677184974400,13,1732437677184974400,map,-0.009665211088857388,0.0005656638972644592,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677195468600,14,1732437677195468600,map,-0.009665211088857388,0.0005656638972644592,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677205859500,15,1732437677205859500,map,-0.009665211088857388,0.0005656638972644592,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677216460800,16,1732437677216460800,map,-0.009665211088857388,0.0005656638972644592,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677226959000,17,1732437677226959000,map,-0.009665211088857388,0.0005656638972644592,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677237275100,18,1732437677237275100,map,-0.009665211088857388,0.0005656638972644592,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677247782000,19,1732437677247782000,map,-0.014667331483333818,0.002042877211649213,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677258225100,20,1732437677258225100,map,-0.014667331483333818,0.002042877211649213,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677268825600,21,1732437677268825600,map,-0.014667331483333818,0.002042877211649213,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677279222200,22,1732437677279222200,map,-0.014667331483333818,0.002042877211649213,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677289628600,23,1732437677289628600,map,-0.014667331483333818,0.002042877211649213,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677300097500,24,1732437677300097500,map,-0.014667331483333818,0.002042877211649213,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677310133400,25,1732437677310133400,map,-0.014667331483333818,0.002042877211649213,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677320574200,26,1732437677320574200,map,-0.014667331483333818,0.002042877211649213,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677330990100,27,1732437677330990100,map,-0.014667331483333818,0.002042877211649213,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677341557000,28,1732437677341557000,map,-0.014667331483333818,0.002042877211649213,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677351935500,29,1732437677351935500,map,-0.014072983107050494,0.0021841155829292066,0.0,0.0,0.0,-0.0008262029091497459,0.9999996586943183
1732437677362739400,30,1732437677362739400,map,-0.014072983107050494,0.0021841155829292066,0.0,0.0,0.0,-0.0008262029091497459,0.9999996586943183
1732437677372894400,31,1732437677372894400,map,-0.014072983107050494,0.0021841155829292066,0.0,0.0,0.0,-0.0008262029091497459,0.9999996586943183
