%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1737472022471139200,0,1737472022471139200,map,-0.008246093248919424,0.0028672803912228816,0.0,0.0,0.0,0.0024632518345949054,0.9999969661905977
1737472022481367200,1,1737472022481367200,map,-0.008246093248919424,0.0028672803912228816,0.0,0.0,0.0,0.0024632518345949054,0.9999969661905977
1737472022492809300,2,1737472022492809300,map,-0.008246093248919424,0.0028672803912228816,0.0,0.0,0.0,0.0024632518345949054,0.9999969661905977
1737472022503432300,3,1737472022503432300,map,-0.008246093248919424,0.0028672803912228816,0.0,0.0,0.0,0.0024632518345949054,0.9999969661905977
1737472022513700100,4,1737472022513700100,map,-0.008246093248919424,0.0028672803912228816,0.0,0.0,0.0,0.0024632518345949054,0.9999969661905977
1737472022524006200,5,1737472022524006200,map,-0.008246093248919424,0.0028672803912228816,0.0,0.0,0.0,0.0024632518345949054,0.9999969661905977
1737472022534395600,6,1737472022534395600,map,-0.008246093248919424,0.0028672803912228816,0.0,0.0,0.0,0.0024632518345949054,0.9999969661905977
1737472022544848900,7,1737472022544848900,map,-0.008246093248919424,0.0028672803912228816,0.0,0.0,0.0,0.0024632518345949054,0.9999969661905977
1737472022555042200,8,1737472022555042200,map,-0.008246093248919424,0.0028672803912228816,0.0,0.0,0.0,0.0024632518345949054,0.9999969661905977
1737472022565273500,9,1737472022565273500,map,-0.014228813497976134,0.0043482381305499284,0.0,0.0,0.0,0.0076322275346487785,0.9999708741272715
1737472022575884400,10,1737472022575884400,map,-0.014228813497976134,0.0043482381305499284,0.0,0.0,0.0,0.0076322275346487785,0.9999708741272715
1737472022586290200,11,1737472022586290200,map,-0.014228813497976134,0.0043482381305499284,0.0,0.0,0.0,0.0076322275346487785,0.9999708741272715
1737472022596750500,12,1737472022596750500,map,-0.014228813497976134,0.0043482381305499284,0.0,0.0,0.0,0.0076322275346487785,0.9999708741272715
1737472022606984600,13,1737472022606984600,map,-0.014228813497976134,0.0043482381305499284,0.0,0.0,0.0,0.0076322275346487785,0.9999708741272715
1737472022617386300,14,1737472022617386300,map,-0.014228813497976134,0.0043482381305499284,0.0,0.0,0.0,0.0076322275346487785,0.9999708741272715
1737472022627891000,15,1737472022627891000,map,-0.014228813497976134,0.0043482381305499284,0.0,0.0,0.0,0.0076322275346487785,0.9999708741272715
1737472022638002700,16,1737472022638002700,map,-0.014228813497976134,0.0043482381305499284,0.0,0.0,0.0,0.0076322275346487785,0.9999708741272715
1737472022648246900,17,1737472022648246900,map,-0.014228813497976134,0.0043482381305499284,0.0,0.0,0.0,0.0076322275346487785,0.9999708741272715
1737472022658825600,18,1737472022658825600,map,-0.015367718656248476,0.002940701937852666,0.0,0.0,0.0,0.006210453397651291,0.9999807149483413
1737472022668964700,19,1737472022668964700,map,-0.015367718656248476,0.002940701937852666,0.0,0.0,0.0,0.006210453397651291,0.9999807149483413
1737472022679610500,20,1737472022679610500,map,-0.015367718656248476,0.002940701937852666,0.0,0.0,0.0,0.006210453397651291,0.9999807149483413
1737472022690679400,21,1737472022690679400,map,-0.015367718656248476,0.002940701937852666,0.0,0.0,0.0,0.006210453397651291,0.9999807149483413
1737472022701057600,22,1737472022701057600,map,-0.015367718656248476,0.002940701937852666,0.0,0.0,0.0,0.006210453397651291,0.9999807149483413
1737472022711285800,23,1737472022711285800,map,-0.015367718656248476,0.002940701937852666,0.0,0.0,0.0,0.006210453397651291,0.9999807149483413
1737472022721395200,24,1737472022721395200,map,-0.015367718656248476,0.002940701937852666,0.0,0.0,0.0,0.006210453397651291,0.9999807149483413
1737472022731880200,25,1737472022731880200,map,-0.015367718656248476,0.002940701937852666,0.0,0.0,0.0,0.006210453397651291,0.9999807149483413
1737472022742197800,26,1737472022742197800,map,-0.015367718656248476,0.002940701937852666,0.0,0.0,0.0,0.006210453397651291,0.9999807149483413
1737472022753011700,27,1737472022753011700,map,-0.015367718656248476,0.002940701937852666,0.0,0.0,0.0,0.006210453397651291,0.9999807149483413
1737472022763254900,28,1737472022763254900,map,-0.019856448739241424,0.0025557234302815693,0.0,0.0,0.0,0.00808141156409713,0.9999673448603869
1737472022773396500,29,1737472022773396500,map,-0.019856448739241424,0.0025557234302815693,0.0,0.0,0.0,0.00808141156409713,0.9999673448603869
1737472022783756100,30,1737472022783756100,map,-0.019856448739241424,0.0025557234302815693,0.0,0.0,0.0,0.00808141156409713,0.9999673448603869
1737472022794227500,31,1737472022794227500,map,-0.019856448739241424,0.0025557234302815693,0.0,0.0,0.0,0.00808141156409713,0.9999673448603869
1737472022804970100,32,1737472022804970100,map,-0.019856448739241424,0.0025557234302815693,0.0,0.0,0.0,0.00808141156409713,0.9999673448603869
