%time,field.data
1737472034568431394,0
1737472034568431394,0
1737472034578869686,0
1737472034578869686,0
1737472034589604116,0
1737472034589604116,0
1737472034599847732,0
1737472034599847732,0
1737472034610194800,0
1737472034610194800,0
1737472034620316799,0
1737472034620316799,0
1737472034630642819,0
1737472034630642819,0
1737472034642285060,0
1737472034642285060,0
1737472034652597835,0
1737472034652597835,0
1737472034662907114,0
1737472034662907114,0
1737472034673488590,0
1737472034673488590,0
1737472034683973313,0
1737472034683973313,0
1737472034694265671,0
1737472034694265671,0
1737472034704812382,0
1737472034704812382,0
1737472034715512527,0
1737472034715512527,0
1737472034725889482,0
1737472034725889482,0
1737472034736199131,0
1737472034736199131,0
1737472034746604287,0
1737472034746604287,0
1737472034757310375,0
1737472034757310375,0
1737472034767826599,0
1737472034767826599,0
1737472034778306921,0
1737472034778306921,0
1737472034788550762,0
1737472034788550762,0
1737472034799183903,0
1737472034799183903,0
1737472034809408343,0
1737472034809408343,0
1737472034820033239,0
1737472034820033239,0
1737472034830228646,0
1737472034830228646,0
1737472034842507644,0
1737472034842507644,0
1737472034853138883,0
1737472034853138883,0
1737472034863532899,0
1737472034863532899,0
1737472034874032902,0
1737472034874032902,0
1737472034884468576,0
1737472034884468576,0
1737472034895076972,0
1737472034895076972,0
1737472034905341405,0
1737472034905341405,0
1737472034915563181,0
1737472034915563181,0
1737472034926071150,0
1737472034926071150,0
1737472034936790881,0
1737472034936790881,0
1737472034947099709,0
1737472034947099709,0
1737472034957260100,0
1737472034957260100,0
1737472034967748722,0
1737472034967748722,0
1737472034978154550,0
1737472034978154550,0
1737472034988382868,0
1737472034988382868,0
1737472034998705279,0
1737472034998705279,0
1737472035009085178,0
1737472035009085178,0
1737472035019611733,0
1737472035019611733,0
1737472035029725014,0
1737472035029725014,0
1737472035042484138,0
1737472035042484138,0
1737472035053017976,0
1737472035053017976,0
1737472035073653693,0
1737472035073653693,0
1737472035073653693,0
1737472035073653693,0
1737472035084005492,0
1737472035084005492,0
1737472035094600102,0
1737472035094600102,0
1737472035104923936,0
1737472035104923936,0
1737472035115511543,0
1737472035115511543,0
1737472035125653571,0
1737472035125653571,0
1737472035135973593,0
1737472035135973593,0
1737472035146196942,0
1737472035146196942,0
1737472035156741789,0
1737472035156741789,0
1737472035167068803,0
1737472035167068803,0
1737472035177387829,0
1737472035177387829,0
1737472035187722271,0
1737472035187722271,0
1737472035198404797,0
1737472035198404797,0
1737472035208895424,0
1737472035208895424,0
1737472035219268036,0
1737472035219268036,0
1737472035229450972,0
1737472035229450972,0
1737472035239658347,0
1737472035239658347,0
1737472035250295590,0
1737472035250295590,0
1737472035260358918,0
1737472035260358918,0
1737472035270876906,0
1737472035270876906,0
1737472035281057752,0
1737472035281057752,0
1737472035291337226,0
1737472035291337226,0
1737472035301715575,0
1737472035301715575,0
1737472035311987332,0
1737472035311987332,0
1737472035322967730,0
1737472035322967730,0
1737472035333420377,0
1737472035333420377,0
1737472035344013714,0
1737472035344013714,0
1737472035354512244,0
1737472035354512244,0
1737472035364771850,0
1737472035364771850,0
1737472035375000629,0
1737472035375000629,0
1737472035385378803,0
1737472035385378803,0
1737472035395710996,0
1737472035395710996,0
1737472035406376498,0
1737472035406376498,0
1737472035417389302,0
1737472035417389302,0
1737472035428320113,0
1737472035428320113,0
1737472035438580640,0
1737472035438580640,0
1737472035449319398,0
1737472035449319398,0
1737472035459737109,0
1737472035459737109,0
1737472035470011523,0
1737472035470011523,0
1737472035480231663,0
1737472035480231663,0
1737472035490496278,0
1737472035490496278,0
1737472035500871309,0
1737472035500871309,0
1737472035511499121,0
1737472035511499121,0
1737472035522017117,0
1737472035522017117,0
1737472035532393290,0
1737472035532393290,0
1737472035544160647,0
1737472035544160647,0
1737472035554351093,0
1737472035554351093,0
1737472035564570714,0
1737472035564570714,0
1737472035575043837,0
1737472035575043837,0
1737472035585596218,0
1737472035585596218,0
1737472035595713408,0
1737472035595713408,0
1737472035605852429,0
1737472035605852429,0
1737472035616273244,0
1737472035616273244,0
1737472035626529103,0
1737472035626529103,0
1737472035637121830,0
1737472035637121830,0
