%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1732437677047832700,0,1732437677047832700,map,-0.003554259026068248,0.001318788579557294,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677058129700,1,1732437677058129700,map,-0.003554259026068248,0.001318788579557294,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677068254200,2,1732437677068254200,map,-0.003554259026068248,0.001318788579557294,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677078389500,3,1732437677078389500,map,-0.003554259026068248,0.001318788579557294,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677088725400,4,1732437677088725400,map,-0.003554259026068248,0.001318788579557294,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677099123800,5,1732437677099123800,map,-0.003554259026068248,0.001318788579557294,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677109646800,6,1732437677109646800,map,-0.003554259026068248,0.001318788579557294,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677120250700,7,1732437677120250700,map,-0.003554259026068248,0.001318788579557294,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677130610200,8,1732437677130610200,map,-0.003554259026068248,0.001318788579557294,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677141168000,9,1732437677141168000,map,-0.003554259026068248,0.001318788579557294,0.0,0.0,0.0,-0.002222924021326492,0.9999975293013456
1732437677151801800,10,1732437677151801800,map,-0.009665211088857385,0.0005656638972644585,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677162435900,11,1732437677162435900,map,-0.009665211088857385,0.0005656638972644585,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677172809200,12,1732437677172809200,map,-0.009665211088857385,0.0005656638972644585,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677183346400,13,1732437677183346400,map,-0.009665211088857385,0.0005656638972644585,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677193966700,14,1732437677193966700,map,-0.009665211088857385,0.0005656638972644585,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677204250500,15,1732437677204250500,map,-0.009665211088857385,0.0005656638972644585,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677215297000,16,1732437677215297000,map,-0.009665211088857385,0.0005656638972644585,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677225875500,17,1732437677225875500,map,-0.009665211088857385,0.0005656638972644585,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677236141400,18,1732437677236141400,map,-0.009665211088857385,0.0005656638972644585,0.0,0.0,0.0,-0.00394178599473069,0.9999922311314082
1732437677246441500,19,1732437677246441500,map,-0.014667331483333816,0.0020428772116492144,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677256996600,20,1732437677256996600,map,-0.014667331483333816,0.0020428772116492144,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677267773900,21,1732437677267773900,map,-0.014667331483333816,0.0020428772116492144,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677277938300,22,1732437677277938300,map,-0.014667331483333816,0.0020428772116492144,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677288089000,23,1732437677288089000,map,-0.014667331483333816,0.0020428772116492144,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677298341900,24,1732437677298341900,map,-0.014667331483333816,0.0020428772116492144,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677308781100,25,1732437677308781100,map,-0.014667331483333816,0.0020428772116492144,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677319170200,26,1732437677319170200,map,-0.014667331483333816,0.0020428772116492144,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677329656700,27,1732437677329656700,map,-0.014667331483333816,0.0020428772116492144,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677339953900,28,1732437677339953900,map,-0.014667331483333816,0.0020428772116492144,0.0,0.0,0.0,-0.0033420446288980454,0.9999944153532552
1732437677350209200,29,1732437677350209200,map,-0.014072983107050492,0.0021841155829292087,0.0,0.0,0.0,-0.0008262029091497457,0.9999996586943183
1732437677360318000,30,1732437677360318000,map,-0.014072983107050492,0.0021841155829292087,0.0,0.0,0.0,-0.0008262029091497457,0.9999996586943183
1732437677370497800,31,1732437677370497800,map,-0.014072983107050492,0.0021841155829292087,0.0,0.0,0.0,-0.0008262029091497457,0.9999996586943183
1732437677380949600,32,1732437677380949600,map,-0.014072983107050492,0.0021841155829292087,0.0,0.0,0.0,-0.0008262029091497457,0.9999996586943183
1732437677391107900,33,1732437677391107900,map,-0.014072983107050492,0.0021841155829292087,0.0,0.0,0.0,-0.0008262029091497457,0.9999996586943183
1732437677401498200,34,1732437677401498200,map,-0.014072983107050492,0.0021841155829292087,0.0,0.0,0.0,-0.0008262029091497457,0.9999996586943183
1732437677413300800,35,1732437677413300800,map,-0.014072983107050492,0.0021841155829292087,0.0,0.0,0.0,-0.0008262029091497457,0.9999996586943183
1732437677423785500,36,1732437677423785500,map,-0.014072983107050492,0.0021841155829292087,0.0,0.0,0.0,-0.0008262029091497457,0.9999996586943183
1732437677434277900,37,1732437677434277900,map,-0.014072983107050492,0.0021841155829292087,0.0,0.0,0.0,-0.0008262029091497457,0.9999996586943183
1732437677444439000,38,1732437677444439000,map,-0.014897521282547822,0.0028149069579949926,0.0,0.0,0.0,-0.003513115615717857,0.9999938289902947
1732437677454496700,39,1732437677454496700,map,-0.014897521282547822,0.0028149069579949926,0.0,0.0,0.0,-0.003513115615717857,0.9999938289902947
1732437677464902800,40,1732437677464902800,map,-0.014897521282547822,0.0028149069579949926,0.0,0.0,0.0,-0.003513115615717857,0.9999938289902947
1732437677475475400,41,1732437677475475400,map,-0.014897521282547822,0.0028149069579949926,0.0,0.0,0.0,-0.003513115615717857,0.9999938289902947
1732437677485658200,42,1732437677485658200,map,-0.014897521282547822,0.0028149069579949926,0.0,0.0,0.0,-0.003513115615717857,0.9999938289902947
1732437677495824100,43,1732437677495824100,map,-0.014897521282547822,0.0028149069579949926,0.0,0.0,0.0,-0.003513115615717857,0.9999938289902947
1732437677506267500,44,1732437677506267500,map,-0.014897521282547822,0.0028149069579949926,0.0,0.0,0.0,-0.003513115615717857,0.9999938289902947
