%time,field.data
1732437677046987767,0.04813301935791969
1732437677046987767,0.04813301935791969
1732437677058488142,0.04813301935791969
1732437677058488142,0.04813301935791969
1732437677068754058,0.04813301935791969
1732437677068754058,0.04813301935791969
1732437677079064057,0.04813301935791969
1732437677079064057,0.04813301935791969
1732437677089470944,0.04813301935791969
1732437677089470944,0.04813301935791969
1732437677100006992,0.04813301935791969
1732437677100006992,0.04813301935791969
1732437677110968886,0.04813301935791969
1732437677110968886,0.04813301935791969
1732437677121175003,0.04813301935791969
1732437677121175003,0.04813301935791969
1732437677132435894,0.04813301935791969
1732437677132435894,0.04813301935791969
1732437677143065465,0.04813301935791969
1732437677143065465,0.04813301935791969
1732437677153518278,0.04803256690502167
1732437677153518278,0.04803256690502167
1732437677163773651,0.04803256690502167
1732437677163773651,0.04803256690502167
1732437677175050215,0.04803256690502167
1732437677175050215,0.04803256690502167
1732437677185656191,0.04803256690502167
1732437677185656191,0.04803256690502167
1732437677195794040,0.04803256690502167
1732437677195794040,0.04803256690502167
1732437677206200667,0.04803256690502167
1732437677206200667,0.04803256690502167
1732437677216835607,0.04803256690502167
1732437677216835607,0.04803256690502167
1732437677227202491,0.04803256690502167
1732437677227202491,0.04803256690502167
1732437677237382247,0.04803256690502167
1732437677237382247,0.04803256690502167
1732437677247634898,0.048250067979097366
1732437677247634898,0.048250067979097366
1732437677257756978,0.048250067979097366
1732437677257756978,0.048250067979097366
1732437677268400003,0.048250067979097366
1732437677268400003,0.048250067979097366
1732437677278661281,0.048250067979097366
1732437677278661281,0.048250067979097366
1732437677288812090,0.048250067979097366
1732437677288812090,0.048250067979097366
1732437677300292522,0.048250067979097366
1732437677300292522,0.048250067979097366
1732437677310904221,0.048250067979097366
1732437677310904221,0.048250067979097366
1732437677321550397,0.048250067979097366
1732437677321550397,0.048250067979097366
1732437677331918917,0.048250067979097366
1732437677331918917,0.048250067979097366
1732437677342250967,0.048250067979097366
1732437677342250967,0.048250067979097366
1732437677352615616,0.048866868019104004
1732437677352615616,0.048866868019104004
1732437677362708921,0.048866868019104004
1732437677362708921,0.048866868019104004
1732437677372972613,0.048866868019104004
1732437677372972613,0.048866868019104004
1732437677383314841,0.048866868019104004
1732437677383314841,0.048866868019104004
1732437677393975641,0.048866868019104004
1732437677393975641,0.048866868019104004
1732437677404448109,0.048866868019104004
1732437677404448109,0.048866868019104004
1732437677414669122,0.048866868019104004
1732437677414669122,0.048866868019104004
1732437677424847004,0.048866868019104004
1732437677424847004,0.048866868019104004
1732437677435120044,0.048866868019104004
1732437677435120044,0.048866868019104004
1732437677449239176,0.048756539821624756
1732437677449239176,0.048756539821624756
1732437677459687821,0.048756539821624756
1732437677459687821,0.048756539821624756
1732437677470517663,0.048756539821624756
1732437677470517663,0.048756539821624756
1732437677481128197,0.048756539821624756
1732437677481128197,0.048756539821624756
1732437677491663934,0.048756539821624756
1732437677491663934,0.048756539821624756
1732437677502294926,0.048756539821624756
1732437677502294926,0.048756539821624756
1732437677512597811,0.048756539821624756
1732437677512597811,0.048756539821624756
1732437677522785623,0.048756539821624756
1732437677522785623,0.048756539821624756
1732437677533328619,0.048756539821624756
1732437677533328619,0.048756539821624756
1732437677543998918,0.047976840287446976
1732437677543998918,0.047976840287446976
1732437677554434716,0.047976840287446976
1732437677554434716,0.047976840287446976
1732437677564752913,0.047976840287446976
1732437677564752913,0.047976840287446976
1732437677575394015,0.047976840287446976
1732437677575394015,0.047976840287446976
1732437677585830828,0.047976840287446976
1732437677585830828,0.047976840287446976
1732437677596108085,0.047976840287446976
1732437677596108085,0.047976840287446976
1732437677606404076,0.047976840287446976
1732437677606404076,0.047976840287446976
1732437677616881916,0.047976840287446976
1732437677616881916,0.047976840287446976
1732437677627428790,0.047976840287446976
1732437677627428790,0.047976840287446976
1732437677637996800,0.047976840287446976
1732437677637996800,0.047976840287446976
1732437677649135635,0.04829064756631851
1732437677649135635,0.04829064756631851
1732437677659767240,0.04829064756631851
1732437677659767240,0.04829064756631851
1732437677670088979,0.04829064756631851
1732437677670088979,0.04829064756631851
1732437677680832620,0.04829064756631851
1732437677680832620,0.04829064756631851
1732437677690953888,0.04829064756631851
1732437677690953888,0.04829064756631851
1732437677701122231,0.04829064756631851
1732437677701122231,0.04829064756631851
1732437677711484270,0.04829064756631851
1732437677711484270,0.04829064756631851
1732437677721691296,0.04829064756631851
1732437677721691296,0.04829064756631851
1732437677731939639,0.04829064756631851
1732437677731939639,0.04829064756631851
1732437677742017446,0.04829064756631851
1732437677742017446,0.04829064756631851
1732437677752228250,0.047939807176589966
1732437677752228250,0.047939807176589966
1732437677762661217,0.047939807176589966
1732437677762661217,0.047939807176589966
1732437677773066051,0.047939807176589966
1732437677773066051,0.047939807176589966
1732437677783708184,0.047939807176589966
1732437677783708184,0.047939807176589966
1732437677794338015,0.047939807176589966
1732437677794338015,0.047939807176589966
1732437677804493496,0.047939807176589966
1732437677804493496,0.047939807176589966
1732437677814976927,0.047939807176589966
1732437677814976927,0.047939807176589966
1732437677825242381,0.047939807176589966
1732437677825242381,0.047939807176589966
1732437677835621237,0.047939807176589966
1732437677835621237,0.047939807176589966
1732437677846208790,0.049131136387586594
1732437677846208790,0.049131136387586594
1732437677856563049,0.049131136387586594
1732437677856563049,0.049131136387586594
1732437677866845376,0.049131136387586594
1732437677866845376,0.049131136387586594
1732437677877068643,0.049131136387586594
1732437677877068643,0.049131136387586594
1732437677887274494,0.049131136387586594
1732437677887274494,0.049131136387586594
1732437677897501139,0.049131136387586594
1732437677897501139,0.049131136387586594
1732437677908166258,0.049131136387586594
1732437677908166258,0.049131136387586594
1732437677918342969,0.049131136387586594
1732437677918342969,0.049131136387586594
1732437677928395910,0.049131136387586594
1732437677928395910,0.049131136387586594
1732437677938826782,0.049131136387586594
1732437677938826782,0.049131136387586594
1732437677949417247,0.04845944792032242
1732437677949417247,0.04845944792032242
1732437677959665774,0.04845944792032242
1732437677959665774,0.04845944792032242
1732437677969927573,0.04845944792032242
1732437677969927573,0.04845944792032242
1732437677980319192,0.04845944792032242
1732437677980319192,0.04845944792032242
1732437677990818841,0.04845944792032242
1732437677990818841,0.04845944792032242
1732437678001430740,0.04845944792032242
1732437678001430740,0.04845944792032242
1732437678012103540,0.04845944792032242
1732437678012103540,0.04845944792032242
1732437678022584234,0.04845944792032242
1732437678022584234,0.04845944792032242
1732437678033077719,0.04845944792032242
1732437678033077719,0.04845944792032242
1732437678043729575,0.048909738659858704
1732437678043729575,0.048909738659858704
1732437678054038691,0.048909738659858704
1732437678054038691,0.048909738659858704
1732437678064350939,0.048909738659858704
1732437678064350939,0.048909738659858704
1732437678074862081,0.048909738659858704
1732437678074862081,0.048909738659858704
1732437678085280023,0.048909738659858704
1732437678085280023,0.048909738659858704
1732437678095617622,0.048909738659858704
1732437678095617622,0.048909738659858704
1732437678106239528,0.048909738659858704
1732437678106239528,0.048909738659858704
1732437678116877074,0.048909738659858704
1732437678116877074,0.048909738659858704
1732437678127116381,0.048909738659858704
1732437678127116381,0.048909738659858704
1732437678137667245,0.048909738659858704
1732437678137667245,0.048909738659858704
1732437678147871144,0.04931595176458359
1732437678147871144,0.04931595176458359
1732437678158291430,0.04931595176458359
1732437678158291430,0.04931595176458359
1732437678168898799,0.04931595176458359
1732437678168898799,0.04931595176458359
1732437678179256105,0.04931595176458359
1732437678179256105,0.04931595176458359
1732437678190280368,0.04931595176458359
1732437678190280368,0.04931595176458359
1732437678200546221,0.04931595176458359
1732437678200546221,0.04931595176458359
1732437678210719911,0.04931595176458359
1732437678210719911,0.04931595176458359
1732437678221064579,0.04931595176458359
1732437678221064579,0.04931595176458359
1732437678231195225,0.04931595176458359
1732437678231195225,0.04931595176458359
1732437678241319632,0.04931595176458359
1732437678241319632,0.04931595176458359
1732437678251675286,0.04995458200573921
1732437678251675286,0.04995458200573921
1732437678262339025,0.04995458200573921
1732437678262339025,0.04995458200573921
1732437678272700803,0.04995458200573921
1732437678272700803,0.04995458200573921
1732437678283197398,0.04995458200573921
1732437678283197398,0.04995458200573921
1732437678293464673,0.04995458200573921
1732437678293464673,0.04995458200573921
1732437678303758444,0.04995458200573921
1732437678303758444,0.04995458200573921
1732437678314423581,0.04995458200573921
1732437678314423581,0.04995458200573921
1732437678324775507,0.04995458200573921
1732437678324775507,0.04995458200573921
1732437678335111365,0.04995458200573921
