%time,field.x,field.y,field.z
1732437677049032960,0.9990164540802708,-0.04434100220881576,0.0
1732437677049032960,0.9990164540802708,-0.04434100220881576,0.0
1732437677059299898,0.9990164540802708,-0.04434100220881576,0.0
1732437677059299898,0.9990164540802708,-0.04434100220881576,0.0
1732437677069471059,0.9990164540802708,-0.04434100220881576,0.0
1732437677069471059,0.9990164540802708,-0.04434100220881576,0.0
1732437677079667527,0.9990164540802708,-0.04434100220881576,0.0
1732437677079667527,0.9990164540802708,-0.04434100220881576,0.0
1732437677089770131,0.9990164540802708,-0.04434100220881576,0.0
1732437677089770131,0.9990164540802708,-0.04434100220881576,0.0
1732437677100051637,0.9990164540802708,-0.04434100220881576,0.0
1732437677100051637,0.9990164540802708,-0.04434100220881576,0.0
1732437677110495105,0.9990164540802708,-0.04434100220881576,0.0
1732437677110495105,0.9990164540802708,-0.04434100220881576,0.0
1732437677120920058,0.9990164540802708,-0.04434100220881576,0.0
1732437677120920058,0.9990164540802708,-0.04434100220881576,0.0
1732437677131536617,0.9990164540802708,-0.04434100220881576,0.0
1732437677131536617,0.9990164540802708,-0.04434100220881576,0.0
1732437677142265825,0.9990164540802708,-0.04434100220881576,0.0
1732437677142265825,0.9990164540802708,-0.04434100220881576,0.0
1732437677153125367,0.99775963665319,-0.06690072843919131,0.0
1732437677153125367,0.99775963665319,-0.06690072843919131,0.0
1732437677163695539,0.99775963665319,-0.06690072843919131,0.0
1732437677163695539,0.99775963665319,-0.06690072843919131,0.0
1732437677174164985,0.99775963665319,-0.06690072843919131,0.0
1732437677174164985,0.99775963665319,-0.06690072843919131,0.0
1732437677184840793,0.99775963665319,-0.06690072843919131,0.0
1732437677184840793,0.99775963665319,-0.06690072843919131,0.0
1732437677195053141,0.99775963665319,-0.06690072843919131,0.0
1732437677195053141,0.99775963665319,-0.06690072843919131,0.0
1732437677205482783,0.99775963665319,-0.06690072843919131,0.0
1732437677205482783,0.99775963665319,-0.06690072843919131,0.0
1732437677215774899,0.99775963665319,-0.06690072843919131,0.0
1732437677215774899,0.99775963665319,-0.06690072843919131,0.0
1732437677226223943,0.99775963665319,-0.06690072843919131,0.0
1732437677226223943,0.99775963665319,-0.06690072843919131,0.0
1732437677236438830,0.99775963665319,-0.06690072843919131,0.0
1732437677236438830,0.99775963665319,-0.06690072843919131,0.0
1732437677246886304,0.9968442224588122,-0.07938259349810908,0.0
1732437677246886304,0.9968442224588122,-0.07938259349810908,0.0
1732437677257055431,0.9968442224588122,-0.07938259349810908,0.0
1732437677257055431,0.9968442224588122,-0.07938259349810908,0.0
1732437677267592793,0.9968442224588122,-0.07938259349810908,0.0
1732437677267592793,0.9968442224588122,-0.07938259349810908,0.0
1732437677277948207,0.9968442224588122,-0.07938259349810908,0.0
1732437677277948207,0.9968442224588122,-0.07938259349810908,0.0
1732437677288377478,0.9968442224588122,-0.07938259349810908,0.0
1732437677288377478,0.9968442224588122,-0.07938259349810908,0.0
1732437677298730498,0.9968442224588122,-0.07938259349810908,0.0
1732437677298730498,0.9968442224588122,-0.07938259349810908,0.0
1732437677308815679,0.9968442224588122,-0.07938259349810908,0.0
1732437677308815679,0.9968442224588122,-0.07938259349810908,0.0
1732437677319040721,0.9968442224588122,-0.07938259349810908,0.0
1732437677319040721,0.9968442224588122,-0.07938259349810908,0.0
1732437677329475432,0.9968442224588122,-0.07938259349810908,0.0
1732437677329475432,0.9968442224588122,-0.07938259349810908,0.0
1732437677340064016,0.9968442224588122,-0.07938259349810908,0.0
1732437677340064016,0.9968442224588122,-0.07938259349810908,0.0
1732437677350215795,0.9946694190618992,-0.10311521121087801,0.0
1732437677350215795,0.9946694190618992,-0.10311521121087801,0.0
1732437677360705828,0.9946694190618992,-0.10311521121087801,0.0
1732437677360705828,0.9946694190618992,-0.10311521121087801,0.0
1732437677371262386,0.9946694190618992,-0.10311521121087801,0.0
1732437677371262386,0.9946694190618992,-0.10311521121087801,0.0
1732437677381897409,0.9946694190618992,-0.10311521121087801,0.0
1732437677381897409,0.9946694190618992,-0.10311521121087801,0.0
1732437677392227276,0.9946694190618992,-0.10311521121087801,0.0
1732437677392227276,0.9946694190618992,-0.10311521121087801,0.0
1732437677402315283,0.9946694190618992,-0.10311521121087801,0.0
1732437677402315283,0.9946694190618992,-0.10311521121087801,0.0
1732437677412972708,0.9946694190618992,-0.10311521121087801,0.0
1732437677412972708,0.9946694190618992,-0.10311521121087801,0.0
1732437677423764232,0.9946694190618992,-0.10311521121087801,0.0
1732437677423764232,0.9946694190618992,-0.10311521121087801,0.0
1732437677434099919,0.9946694190618992,-0.10311521121087801,0.0
1732437677434099919,0.9946694190618992,-0.10311521121087801,0.0
1732437677444348705,0.9945794977152943,-0.10397895327609803,0.0
1732437677444348705,0.9945794977152943,-0.10397895327609803,0.0
1732437677454797882,0.9945794977152943,-0.10397895327609803,0.0
1732437677454797882,0.9945794977152943,-0.10397895327609803,0.0
1732437677464996525,0.9945794977152943,-0.10397895327609803,0.0
1732437677464996525,0.9945794977152943,-0.10397895327609803,0.0
1732437677475063392,0.9945794977152943,-0.10397895327609803,0.0
1732437677475063392,0.9945794977152943,-0.10397895327609803,0.0
1732437677485396493,0.9945794977152943,-0.10397895327609803,0.0
1732437677485396493,0.9945794977152943,-0.10397895327609803,0.0
1732437677496115564,0.9945794977152943,-0.10397895327609803,0.0
1732437677496115564,0.9945794977152943,-0.10397895327609803,0.0
1732437677506481307,0.9945794977152943,-0.10397895327609803,0.0
1732437677506481307,0.9945794977152943,-0.10397895327609803,0.0
1732437677518059021,0.9945794977152943,-0.10397895327609803,0.0
1732437677518059021,0.9945794977152943,-0.10397895327609803,0.0
1732437677528274835,0.9945794977152943,-0.10397895327609803,0.0
1732437677528274835,0.9945794977152943,-0.10397895327609803,0.0
1732437677538883711,0.9945794977152943,-0.10397895327609803,0.0
1732437677538883711,0.9945794977152943,-0.10397895327609803,0.0
1732437677549377021,0.9940870479392255,-0.10858610002885301,0.0
1732437677549377021,0.9940870479392255,-0.10858610002885301,0.0
1732437677559919702,0.9940870479392255,-0.10858610002885301,0.0
1732437677559919702,0.9940870479392255,-0.10858610002885301,0.0
1732437677570587397,0.9940870479392255,-0.10858610002885301,0.0
1732437677570587397,0.9940870479392255,-0.10858610002885301,0.0
1732437677580920669,0.9940870479392255,-0.10858610002885301,0.0
1732437677580920669,0.9940870479392255,-0.10858610002885301,0.0
1732437677591029915,0.9940870479392255,-0.10858610002885301,0.0
1732437677591029915,0.9940870479392255,-0.10858610002885301,0.0
1732437677601784571,0.9940870479392255,-0.10858610002885301,0.0
1732437677601784571,0.9940870479392255,-0.10858610002885301,0.0
1732437677612326832,0.9940870479392255,-0.10858610002885301,0.0
1732437677612326832,0.9940870479392255,-0.10858610002885301,0.0
1732437677622670605,0.9940870479392255,-0.10858610002885301,0.0
1732437677622670605,0.9940870479392255,-0.10858610002885301,0.0
1732437677632855001,0.9940870479392255,-0.10858610002885301,0.0
1732437677632855001,0.9940870479392255,-0.10858610002885301,0.0
1732437677643162695,0.99489591544984,-0.1009064785889628,0.0
1732437677643162695,0.99489591544984,-0.1009064785889628,0.0
1732437677653194097,0.99489591544984,-0.1009064785889628,0.0
1732437677653194097,0.99489591544984,-0.1009064785889628,0.0
1732437677663312882,0.99489591544984,-0.1009064785889628,0.0
1732437677663312882,0.99489591544984,-0.1009064785889628,0.0
1732437677673422879,0.99489591544984,-0.1009064785889628,0.0
1732437677673422879,0.99489591544984,-0.1009064785889628,0.0
1732437677683607515,0.99489591544984,-0.1009064785889628,0.0
1732437677683607515,0.99489591544984,-0.1009064785889628,0.0
1732437677694184297,0.99489591544984,-0.1009064785889628,0.0
1732437677694184297,0.99489591544984,-0.1009064785889628,0.0
1732437677704904993,0.99489591544984,-0.1009064785889628,0.0
1732437677704904993,0.99489591544984,-0.1009064785889628,0.0
1732437677715331017,0.99489591544984,-0.1009064785889628,0.0
1732437677715331017,0.99489591544984,-0.1009064785889628,0.0
1732437677727274473,0.99489591544984,-0.1009064785889628,0.0
1732437677727274473,0.99489591544984,-0.1009064785889628,0.0
1732437677737849946,0.99489591544984,-0.1009064785889628,0.0
1732437677737849946,0.99489591544984,-0.1009064785889628,0.0
1732437677748314111,0.9964881350437805,-0.0837340833649492,0.0
1732437677748314111,0.9964881350437805,-0.0837340833649492,0.0
1732437677758772093,0.9964881350437805,-0.0837340833649492,0.0
1732437677758772093,0.9964881350437805,-0.0837340833649492,0.0
1732437677768940041,0.9964881350437805,-0.0837340833649492,0.0
1732437677768940041,0.9964881350437805,-0.0837340833649492,0.0
1732437677779116138,0.9964881350437805,-0.0837340833649492,0.0
1732437677779116138,0.9964881350437805,-0.0837340833649492,0.0
1732437677789365507,0.9964881350437805,-0.0837340833649492,0.0
1732437677789365507,0.9964881350437805,-0.0837340833649492,0.0
1732437677799694393,0.9964881350437805,-0.0837340833649492,0.0
1732437677799694393,0.9964881350437805,-0.0837340833649492,0.0
1732437677809929713,0.9964881350437805,-0.0837340833649492,0.0
1732437677809929713,0.9964881350437805,-0.0837340833649492,0.0
1732437677820482643,0.9964881350437805,-0.0837340833649492,0.0
1732437677820482643,0.9964881350437805,-0.0837340833649492,0.0
1732437677830846353,0.9964881350437805,-0.0837340833649492,0.0
1732437677830846353,0.9964881350437805,-0.0837340833649492,0.0
1732437677841359048,0.9964881350437805,-0.0837340833649492,0.0
1732437677841359048,0.9964881350437805,-0.0837340833649492,0.0
1732437677851770546,0.9949982544377363,-0.09989231034397933,0.0
1732437677851770546,0.9949982544377363,-0.09989231034397933,0.0
1732437677861999796,0.9949982544377363,-0.09989231034397933,0.0
1732437677861999796,0.9949982544377363,-0.09989231034397933,0.0
1732437677872110465,0.9949982544377363,-0.09989231034397933,0.0
1732437677872110465,0.9949982544377363,-0.09989231034397933,0.0
1732437677882531591,0.9949982544377363,-0.09989231034397933,0.0
1732437677882531591,0.9949982544377363,-0.09989231034397933,0.0
1732437677892962024,0.9949982544377363,-0.09989231034397933,0.0
1732437677892962024,0.9949982544377363,-0.09989231034397933,0.0
1732437677903159925,0.9949982544377363,-0.09989231034397933,0.0
1732437677903159925,0.9949982544377363,-0.09989231034397933,0.0
1732437677913740247,0.9949982544377363,-0.09989231034397933,0.0
1732437677913740247,0.9949982544377363,-0.09989231034397933,0.0
1732437677924139459,0.9949982544377363,-0.09989231034397933,0.0
1732437677924139459,0.9949982544377363,-0.09989231034397933,0.0
1732437677934574084,0.9949982544377363,-0.09989231034397933,0.0
1732437677934574084,0.9949982544377363,-0.09989231034397933,0.0
1732437677944810185,0.9958895518686866,-0.09057593763680594,0.0
1732437677944810185,0.9958895518686866,-0.09057593763680594,0.0
1732437677955069140,0.9958895518686866,-0.09057593763680594,0.0
1732437677955069140,0.9958895518686866,-0.09057593763680594,0.0
1732437677965382752,0.9958895518686866,-0.09057593763680594,0.0
1732437677965382752,0.9958895518686866,-0.09057593763680594,0.0
