%time,field.data
1732437694852188015,1732437689.6409628
1732437694852188015,1732437689.6409628
1732437694862754843,1732437689.6409628
1732437694862754843,1732437689.6409628
1732437694872870664,1732437689.6409628
1732437694872870664,1732437689.6409628
1732437694883081371,1732437689.6409628
1732437694883081371,1732437689.6409628
1732437694894838853,1732437689.6409628
1732437694894838853,1732437689.6409628
1732437694905055741,1732437689.6409628
1732437694905055741,1732437689.6409628
1732437694915332362,1732437689.6409628
1732437694915332362,1732437689.6409628
1732437694925737381,1732437689.6409628
1732437694925737381,1732437689.6409628
1732437694935995896,1732437689.6409628
1732437694935995896,1732437689.6409628
1732437694946160217,1732437689.6409628
1732437694946160217,1732437689.6409628
1732437694956292318,1732437689.6409628
1732437694956292318,1732437689.6409628
1732437694966586089,1732437689.6409628
1732437694966586089,1732437689.6409628
1732437694977059014,1732437689.6409628
1732437694977059014,1732437689.6409628
1732437694987644429,1732437689.6409628
1732437694987644429,1732437689.6409628
1732437694997934312,1732437689.6409628
1732437694997934312,1732437689.6409628
1732437695008243363,1732437689.6409628
1732437695008243363,1732437689.6409628
1732437695018438030,1732437689.6409628
1732437695018438030,1732437689.6409628
1732437695028882380,1732437689.6409628
1732437695028882380,1732437689.6409628
1732437695039209885,1732437689.6409628
1732437695039209885,1732437689.6409628
1732437695049874096,1732437689.6409628
1732437695049874096,1732437689.6409628
1732437695060512477,1732437689.6409628
1732437695060512477,1732437689.6409628
1732437695071027370,1732437689.6409628
1732437695071027370,1732437689.6409628
1732437695081207918,1732437689.6409628
1732437695081207918,1732437689.6409628
1732437695091374345,1732437689.6409628
1732437695091374345,1732437689.6409628
1732437695101711618,1732437689.6409628
1732437695101711618,1732437689.6409628
1732437695111888383,1732437689.6409628
1732437695111888383,1732437689.6409628
1732437695122468357,1732437689.6409628
1732437695122468357,1732437689.6409628
1732437695132832296,1732437689.6409628
1732437695132832296,1732437689.6409628
1732437695143311133,1732437689.6409628
1732437695143311133,1732437689.6409628
1732437695153683261,1732437689.6409628
1732437695153683261,1732437689.6409628
1732437695164275719,1732437689.6409628
1732437695164275719,1732437689.6409628
1732437695174738685,1732437689.6409628
1732437695174738685,1732437689.6409628
1732437695185281949,1732437689.6409628
1732437695185281949,1732437689.6409628
1732437695195831477,1732437689.6409628
1732437695195831477,1732437689.6409628
1732437695206359614,1732437689.6409628
1732437695206359614,1732437689.6409628
1732437695216963219,1732437689.6409628
1732437695216963219,1732437689.6409628
1732437695226988474,1732437689.6409628
1732437695226988474,1732437689.6409628
1732437695237184194,1732437689.6409628
1732437695237184194,1732437689.6409628
1732437695247688758,1732437689.6409628
1732437695247688758,1732437689.6409628
1732437695257933398,1732437689.6409628
1732437695257933398,1732437689.6409628
1732437695268465182,1732437689.6409628
1732437695268465182,1732437689.6409628
1732437695278532492,1732437689.6409628
1732437695278532492,1732437689.6409628
1732437695288793503,1732437689.6409628
1732437695288793503,1732437689.6409628
1732437695299424492,1732437689.6409628
1732437695299424492,1732437689.6409628
1732437695309803903,1732437689.6409628
1732437695309803903,1732437689.6409628
1732437695320285102,1732437689.6409628
1732437695320285102,1732437689.6409628
